a)
x	y
0,251194107	0,011619919
0,186259554	0,109308781
-1,074503822	0,056276488
-0,570198471	0,077489405
-0,4643466	-0,169187441
-0,81426136	0,167674976
-0,685908624	-0,198271562
-0,72563655	0,179308625
-0,70974538	0,02827655
-0,550717109	-0,262407974
-0,779713157	0,20496319
-0,688114737	0,018014724
-0,724754105	0,09279411
-0,710098358	0,062882356
-0,564827694	-0,236248753
-0,774068922	0,194499501
-0,690372431	0,0222002
-0,533563127	-0,259276821
-0,301797249	-0,410475635
-0,065175655	-0,432680382
-0,973929738	0,273072153
-0,849415462	-0,182037059
-0,572740927	-0,47811435
-0,244037365	-0,592463277
0,051516913	-0,547887036
-1,020606765	0,319154815
-0,903323067	-0,165685047
-0,620251512	-0,487249863
-0,276491204	-0,618410501
0,037230885	-0,580588462
-1,014892354	0,332235385
-0,594043058	-0,032894154
-0,438315063	-0,26261678
-0,824673975	0,205046712
-0,708770906	-0,174034089
-0,716491638	0,169613635
-0,713403345	0,032154546
-0,55504836	-0,260923883
-0,777980656	0,204369553
-0,67301312	-0,155871402
-0,44914141	-0,387667513
-0,820343436	0,255067005
-0,671862626	-0,002026802
-0,509804875	-0,27028542
-0,79607805	0,208114168
-0,68156878	0,016754333
-0,727372488	0,093298267
-0,709051005	0,062680693
-0,563951041	-0,235983075
-0,334209561	-0,404927553
-0,866316176	0,261971021
-0,65347353	-0,004788409
-0,494724519	-0,265028602
-0,802110192	0,206011441
-0,692008323	-0,164275382
-0,460216172	-0,401652619
-0,189103243	-0,48934246
-0,924358703	0,295736984
-0,820807408	-0,144983373
-0,671677037	0,157993349
-0,573671888	-0,148595869
-0,770531245	0,159438348
-0,649379085	-0,187039354
-0,740248366	0,174815741
-0,632515055	-0,163239383
-0,746993978	0,165295753
-0,633833725	-0,173172819
-0,412444503	-0,385144832
-0,835022199	0,254057933
-0,665991121	-0,001623173
-0,505503982	-0,26763006
-0,797798407	0,207052024
-0,680880637	0,01717919
-0,52434096	-0,25929607
-0,294780702	-0,406801397
-0,061312774	-0,427081343
0,124234829	-0,34910693
-1,049693931	0,239642772
-0,893624497	-0,237749066
-0,584054991	-0,538139089
-0,228626158	-0,642607704
0,083287202	-0,579832318
0,2952312	-0,407357681
-1,11809248	0,262943072
-0,552763008	-0,005177229
-0,418028994	-0,225039897
-0,832788402	0,190015959
-0,666884639	0,023993616
-0,516429772	-0,248518707
-0,793428091	0,199407483
-0,682628764	0,020237007
-0,526892663	-0,25767138
-0,789242935	0,203068552
-0,684302826	0,018772579
-0,527579179	-0,25945397
-0,297178588	-0,408216689
-0,881128565	0,263286676
-0,774972379	-0,152353552
-0,528037587	-0,425777652
-0,230997506	-0,53480605
-0,907600998	0,31392242
-0,636959601	-0,025568968
-0,473861709	-0,274216256
-0,250448397	-0,397949038
-0,899820641	0,259179615
-0,640071743	-0,003671846
-0,743971303	0,101468738
-0,702411479	0,059412505
-0,719035408	0,076234998
-0,57696091	-0,229675565
-0,346620065	-0,405337793
-0,101296132	-0,446704749
-0,959481547	0,2786819
-0,616207381	-0,01147276
-0,463728506	-0,25520225
-0,814508598	0,2020809
-0,674196561	0,01916764
-0,520056442	-0,255111218
-0,293198409	-0,401907103
-0,06206795	-0,422728762
0,121919863	-0,346101039
-1,048767945	0,238440415
-0,892439804	-0,238292462
-0,643024078	0,195316985
-0,742790369	0,021873206
-0,702883853	0,091250718
-0,570692015	-0,211802996
-0,771723194	0,184721198
-0,691310722	0,026111521
-0,723475711	0,089555392
-0,710609716	0,064177843
-0,715756114	0,074328863
-0,573706192	-0,22981251
-0,770517523	0,191925004
-0,662363319	-0,162344006
-0,735054672	0,164937603
-0,705978131	0,034024959
-0,717608748	0,086390016
-0,712956501	0,065443993
-0,7148174	0,073822403
-0,572790185	-0,229821934
-0,343391767	-0,403780744
-0,862643293	0,261512297
-0,760213822	-0,146307971
-0,519239316	-0,415279587
-0,228510045	-0,523308212
-0,908595982	0,309323285
-0,81426226	-0,128352696
-0,674295096	0,151341078
-0,730281962	0,039463569
-0,707887215	0,084214573
-0,571680113	-0,219151811
-0,771327955	0,187660724
-0,691468818	0,02493571
-0,723412473	0,090025716
-0,710635011	0,063989714
-0,715745996	0,074404115
-0,713701602	0,070238354
-0,714519359	0,071904658
-0,571796576	-0,231160203
-0,771281369	0,192464081
-0,663159473	-0,162239846
-0,439105261	-0,388566072
-0,824357895	0,255426429
-0,670256842	-0,002170572
-0,731897263	0,100868229
-0,596589212	-0,216099052
-0,761364315	0,186439621
-0,695454274	0,025424152
-0,538714909	-0,258859354
-0,305879589	-0,412219073
-0,067580859	-0,435638331
0,12289388	-0,358117475
-1,049157552	0,24324699
-0,580336979	0,002701204
-0,767865208	0,098919518
-0,692853917	0,060432193
-0,550741854	-0,2312131
-0,326078569	-0,396018698
-0,089412233	-0,431405638
-0,964235107	0,272562255
-0,614305957	-0,009024902
-0,754277617	0,103609961
-0,698288953	0,058556016
-0,554122011	-0,234813009
-0,778351196	0,193925204
-0,688659522	0,022429919
-0,532353204	-0,258417071
-0,787058718	0,203366828
-0,685176513	0,018653269
-0,528195457	-0,259894121
-0,297470899	-0,408797715
-0,062558797	-0,429674623
0,124325163	-0,351576232
-1,049730065	0,240630493
-0,580107974	0,003747803
-0,76795681	0,098500879
-0,623047527	-0,232322056
-0,750780989	0,192928822
-0,647765081	-0,153686491
-0,740893968	0,161474596
-0,627669254	-0,173636894
-0,748932298	0,169454758
-0,63697045	-0,170787304
-0,41578262	-0,384586531
-0,162160179	-0,458598811
-0,935135928	0,283439525
-0,824079115	-0,158640333
-0,670368354	0,163456133
-0,731852658	0,034617547
-0,707258937	0,086152981
-0,717096425	0,065538807
-0,571208806	-0,237029076
-0,771516477	0,194811631
-0,691393409	0,022075348
-0,723442636	0,091169861
-0,586284348	-0,22008796
-0,35754092	-0,401780589
-0,111018864	-0,448369616
-0,955592454	0,279347846
-0,617763018	-0,011739139
-0,752894793	0,104695655
-0,614078305	-0,221589219
-0,378063824	-0,414039128
-0,121712855	-0,465895267
0,093856337	-0,402765545
-1,037542535	0,261106218
-0,892974814	-0,216576288
-0,642810075	0,186630515
-0,563187863	-0,115284838
-0,38190884	-0,312891622
-0,16509407	-0,390561169
0,030752974	-0,362864116
-1,01230119	0,245145647
-0,595079524	0,001941741
-0,76196819	0,099223303
-0,695212724	0,060310679
-0,72191491	0,075875729
-0,579005623	-0,23110041
-0,34760411	-0,407238561
-0,101283699	-0,44854295
0,102441569	-0,381406122
0,230418041	-0,248892025
-1,092167217	0,19955681
-0,909869809	-0,285203711
-0,57741957	-0,580702744
-0,206557776	-0,672301913
-0,91737689	0,368920765
-0,844774742	-0,086570974
-0,607400414	-0,403703837
-0,30014278	-0,549775082
-0,879942888	0,319910033
-0,796720608	-0,10884553
-0,681311757	0,143538212
-0,57521222	-0,163435662
-0,769915112	0,165374265
-0,651285191	-0,182281604
-0,739485924	0,172912641
-0,631174359	-0,164380762
-0,413940208	-0,377399122
-0,834423917	0,250959649
-0,666230433	-0,00038386
-0,733507827	0,100153544
-0,597527366	-0,217286437
-0,367206223	-0,404148639
-0,117417274	-0,454035455
-0,95303309	0,281614182
-0,618786764	-0,012645673
-0,752485294	0,105058269
-0,699005882	0,057976692
-0,554435147	-0,235540067
-0,327154685	-0,40078451
-0,869138126	0,260313804
-0,65234475	-0,004125522
-0,7390621	0,101650209
-0,70437516	0,059339917
-0,718249936	0,076264033
-0,712700026	0,069494387
-0,569449774	-0,232264276
-0,339876118	-0,40430076
-0,096585546	-0,443219024
-0,961365782	0,27728761
-0,615453687	-0,010915044
-0,463378785	-0,254476908
-0,814648486	0,201790763
-0,699849155	-0,172498414
-0,462885992	-0,411038457
-0,187377971	-0,497543624
-0,925048812	0,29901745
-0,822644077	-0,142766263
-0,670942369	0,157106505
-0,731623052	0,037157398
-0,707350779	0,085137041
-0,571641408	-0,218236161
-0,771343437	0,187294464
-0,661138798	-0,166193582
-0,435988053	-0,390762641
-0,825604779	0,256305056
-0,669758089	-0,002522023
-0,508007338	-0,269819973
-0,796797065	0,207927989
-0,681281174	0,016828804
-0,72748753	0,093268478
-0,590197914	-0,220110969
-0,763920834	0,188044387
-0,655797589	-0,162654599
-0,433344328	-0,385936531
-0,174967077	-0,466649495
0,05368482	-0,424640447
-1,021473928	0,269856179
-0,884262657	-0,203498875
-0,590640069	-0,508364208
-0,763743972	0,303345683
-0,701783692	-0,07495487
-0,503373658	-0,337679178
-0,798650537	0,235071671
-0,680539785	0,005971332
-0,727784086	0,097611467
-0,708886366	0,060955413
-0,716445454	0,075617835
-0,713421819	0,069752866
-0,714631273	0,072098854
-0,571959309	-0,23105738
-0,771216277	0,192422952
-0,691513489	0,023030819
-0,53476258	-0,259101973
-0,302778771	-0,410822531
-0,878888492	0,264329013
-0,773686859	-0,150665347
-0,527735874	-0,423980407
-0,788905651	0,269592163
-0,70740516	-0,110672216
-0,493359035	-0,367072948
-0,228123687	-0,476319055
0,01715362	-0,453251956
-1,006861448	0,281300783
-0,597255421	-0,012520313
-0,761097832	0,105008125
-0,695560867	0,05799675
-0,721775653	0,0768013
-0,579270016	-0,230341273
-0,768291993	0,192136509
-0,660756519	-0,16129305
-0,735697393	0,16451722
-0,705721043	0,034193112
-0,550025237	-0,256301652
-0,779989905	0,202520661
-0,688004038	0,018991736
-0,724798385	0,092403306
-0,587808095	-0,219692842
-0,358857015	-0,402089797
-0,856457194	0,260835919
-0,755241835	-0,144347579
-0,697903266	0,157739032
-0,720838694	0,036904387
-0,562599162	-0,260288143
-0,323460106	-0,422858654
-0,870615958	0,269143461
-0,651753617	-0,007657385
-0,492269795	-0,266521059
-0,803092082	0,206608424
-0,678763167	0,017356631
-0,522802659	-0,258314228
-0,790878936	0,203325691
-0,683648425	0,018669724
-0,527040693	-0,25927038
-0,296842774	-0,407861766
-0,062455802	-0,428712052
-0,975017679	0,271484821
-0,849607364	-0,183678608
-0,660157054	0,173471443
-0,735937178	0,030611423
-0,705625129	0,087755431
-0,57137727	-0,215555924
-0,771449092	0,18622237
-0,691420363	0,025511052
-0,535683897	-0,257179746
-0,785726441	0,202871898
-0,685709424	0,018851241
-0,528679658	-0,259956826
-0,788528137	0,203982731
-0,680874476	-0,160384379
-0,45331085	-0,394241919
-0,81867566	0,257696768
-0,725272209	-0,131620721
-0,49855859	-0,390140631
-0,222848276	-0,495930316
-0,91086069	0,298372126
-0,635655724	-0,019348851
-0,47535881	-0,268967416
-0,253685729	-0,39455876
-0,03497765	-0,40133895
-0,98600894	0,26053558
-0,853581026	-0,196396535
-0,570162966	-0,490693777
-0,237046343	-0,600992457
0,060241762	-0,551572805
0,266412861	-0,395098627
0,360513225	-0,193709812
0,351473976	-0,003014167
-1,14058959	0,101205667
-0,543764164	0,059517733
-0,782494334	0,076192907
-0,687002266	0,069522837
-0,549930857	-0,22196355
-0,780027657	0,18878542
-0,687988937	0,024485832
-0,532665925	-0,256586343
-0,78693363	0,202634537
-0,679123374	-0,160771204
-0,451825282	-0,393835464
-0,185853029	-0,480045066
-0,925658788	0,292018026
-0,82030789	-0,148329815
-0,56410207	-0,440853816
-0,774359172	0,276341526
-0,690256331	-0,01053661
-0,723897468	0,104214644
-0,591847933	-0,210355857
-0,365662086	-0,396609625
-0,853735166	0,25864385
-0,752296266	-0,14492474
-0,513775266	-0,411061309
-0,226044679	-0,517916701
0,035372725	-0,484034564
0,220497097	-0,353717179
-1,088198839	0,241486872
-0,564720465	0,003405251
-0,430549654	-0,223300195
-0,827780139	0,189320078
-0,668887945	0,024271969
-0,518063625	-0,249108482
-0,294084963	-0,396547896
-0,064885413	-0,419010386
0,11829124	-0,344402059
-1,047316496	0,237760823
-0,891064866	-0,238228373
-0,643574053	0,195291349
-0,56723282	-0,109008196
-0,387493665	-0,309739357
-0,845002534	0,223895743
-0,661998986	0,010441703
-0,735200405	0,095823319
-0,705919838	0,061670672
-0,717632065	0,075331731
-0,575533062	-0,22980071
-0,345484843	-0,404861765
-0,100623775	-0,445888878
0,101881483	-0,379125057
-1,040752593	0,251650023
-0,583698963	-0,000660009
-0,443347208	-0,233981192
-0,243351401	-0,355164589
-0,902659439	0,242065836
-0,782847508	-0,177093741
-0,52412661	-0,447730246
-0,219244125	-0,549925631
0,053344717	-0,50564113
0,242798437	-0,362949372
0,329706561	-0,178722148
-1,131882624	0,171488859
-0,928826338	-0,322421517
-0,628469465	0,228968607
-0,569224236	-0,077371645
-0,772310306	0,130948658
-0,691075878	0,047620537
-0,723569649	0,080951785
-0,582293647	-0,227904503
-0,351381371	-0,406124881
-0,859447452	0,262449952
-0,758160044	-0,144317017
-0,518474827	-0,41294495
-0,228862888	-0,521228093
0,034555442	-0,487678506
-1,013822177	0,295071402
-0,594471129	-0,018028561
-0,444586634	-0,251490158
-0,822165346	0,200596063
-0,705084089	-0,176413131
-0,717966365	0,170565252
-0,613880538	-0,157556954
-0,754447785	0,163022782
-0,698220886	0,034790887
-0,544564228	-0,25284728
-0,782174309	0,201138912
-0,674908039	-0,16000415
-0,730036784	0,16400166
-0,62042862	-0,167373452
-0,40457637	-0,375375272
-0,838169452	0,250150109
-0,664732219	-6,00434E-05
-0,505172469	-0,265938521
-0,277555668	-0,404182263
-0,888977733	0,261672905
-0,644408907	-0,004669162
-0,487883104	-0,261312126
-0,266266309	-0,393750458
-0,044862212	-0,405756871
0,128207468	-0,326320107
-1,051282987	0,230528043
-0,579486805	0,007788783
-0,768205278	0,096884487
-0,692717889	0,061246205
-0,722912844	0,075501518
-0,710834862	0,069799393
-0,568154252	-0,231286406
-0,339282669	-0,40303937
-0,864286932	0,261215748
-0,761344368	-0,147190804
-0,695462253	0,158876322
-0,721815099	0,036449471
-0,563159264	-0,261024441
-0,323591264	-0,423642281
-0,076472448	-0,451404639
-0,969411021	0,280561856
-0,848977118	-0,174537398
-0,57540765	-0,47223927
-0,248414106	-0,589064905
-0,900634357	0,335625962
-0,639746257	-0,034250385
-0,744101497	0,113700154
-0,610997199	-0,211228482
-0,75560112	0,184491393
-0,697759552	0,026203443
-0,720896179	0,089518623
-0,583688545	-0,220324318
-0,766524582	0,188129727
-0,693390167	0,024748109
-0,722643933	0,090100756
-0,585249692	-0,220580998
-0,356557366	-0,401741435
-0,110287024	-0,447946437
-0,95588519	0,279178575
-0,617645924	-0,01167143
-0,75294163	0,104668572
-0,698823348	0,058132571
-0,554358773	-0,235348585
-0,327173233	-0,400608434
-0,088408284	-0,435331703
0,106942385	-0,366215408
0,227762376	-0,235546756
0,267318108	-0,087910584
0,238325996	0,040115199
-1,095330398	0,08395392
-0,561867841	0,066418432
-0,775252864	0,073432627
-0,618565227	-0,254292349
-0,368392633	-0,440688276
-0,103703091	-0,482280143
0,114097708	-0,408014145
0,249919916	-0,264451667
-1,099967966	0,205780667
-0,918287921	-0,28359388
-0,584461268	-0,582846517
-0,211051957	-0,67674786
0,110299657	-0,598749157
0,323327402	-0,410929496
-1,129330961	0,264371799
-0,96404025	-0,250809817
-0,632346663	-0,576231561
-0,747061335	0,330492624
-0,701175466	-0,03219705
-0,719529814	0,11287882
-0,712188075	0,054848472
-0,563202325	-0,243190391
-0,330757611	-0,410105627
-0,087333533	-0,443983321
-0,965066587	0,277593328
-0,844487937	-0,175055705
-0,57178855	-0,470837511
-0,77128458	0,288335004
-0,701510282	-0,089379229
-0,497396123	-0,348532327
-0,801041551	0,239412931
-0,704556751	-0,138462793
-0,7181773	0,155385117
-0,607968795	-0,169178231
-0,756812482	0,167671292
-0,642246003	-0,175294811
-0,743101599	0,170117924
-0,632804385	-0,167951017
-0,746878246	0,167180407
-0,63449963	-0,171694189
-0,413542043	-0,384287436
-0,834583183	0,253714974
-0,666166727	-0,00148599
-0,505692317	-0,267596043
-0,277287743	-0,405649919
-0,889084903	0,262259968
-0,644366039	-0,004903987
-0,742253584	0,101961595
-0,604897362	-0,219410622
-0,371957747	-0,408711017
-0,851216901	0,263484407
-0,752318608	-0,140238611
-0,699072557	0,156095445
-0,720370977	0,037561822
-0,711851609	0,084975271
-0,715259356	0,066009892
-0,570001067	-0,235936225
-0,338826321	-0,407311958
-0,094583221	-0,445087617
0,106151799	-0,376099877
-1,042460719	0,250439951
-0,892446127	-0,226649925
-0,587599087	-0,529232394
-0,764960365	0,311692958
-0,706047061	-0,069097498
-0,508956767	-0,334932923
-0,796417293	0,233973169
-0,681433083	0,006410732
-0,727426767	0,097435707
-0,709029293	0,061025717
-0,716388283	0,075589713
-0,713444687	0,069764115
-0,714622125	0,072094354
-0,571950557	-0,231057141
-0,771219777	0,192422856
-0,663096173	-0,16224654
-0,734761531	0,164898616
-0,62437821	-0,168581664
-0,750248716	0,167432666
-0,63716209	-0,172850661
-0,745135164	0,169140264
-0,701945934	0,032343894
-0,719221626	0,087062442
-0,71231135	0,065175023
-0,567426635	-0,235391522
-0,773029346	0,194156609
-0,665164947	-0,161652716
-0,733934021	0,164661086
-0,706426391	0,034135565
-0,550538284	-0,256627527
-0,779784687	0,202651011
-0,673696766	-0,157899106
-0,4488499	-0,389482027
-0,82046004	0,255792811
-0,671815984	-0,002317124
-0,731273606	0,10092685
-0,596138681	-0,215805037
-0,761544528	0,186322015
-0,653302647	-0,16301308
-0,43130478	-0,385210999
-0,173707233	-0,465282271
-0,930517107	0,286112909
-0,627793157	-0,014445163
-0,748882737	0,105778065
-0,611462106	-0,219161765
-0,755415157	0,187664706
-0,649181402	-0,159540886
-0,429561511	-0,380923634
-0,174097295	-0,461326567
0,052216683	-0,420247108
0,207783522	-0,298501129
-1,083113409	0,219400452
-0,910926371	-0,26650102
-0,635629451	0,206600408
-0,745748219	0,017359837
-0,701700712	0,093056065
-0,719319715	0,062777574
-0,712272114	0,07488897
-0,715091154	0,070044412
-0,571487042	-0,232802709
-0,341209068	-0,405524876
-0,097108942	-0,444682533
0,104070217	-0,376802302
0,229814286	-0,244741662
-1,091925714	0,197896665
-0,563229714	0,020841334
-0,436391116	-0,209452472
-0,825443553	0,183780989
-0,700849496	-0,19050387
-0,719660202	0,176201548
-0,712135919	0,029519381
-0,715145632	0,088192248
-0,57878758	-0,219032145
-0,768484968	0,187612858
-0,659093719	-0,164808215
-0,736362512	0,165923286
-0,705454995	0,033630686
-0,54959807	-0,256622677
-0,315045463	-0,414872463
-0,073485567	-0,441321257
-0,970605773	0,276528503
-0,611757691	-0,010611401
-0,755296924	0,10424456
-0,615723486	-0,222892904
-0,378792688	-0,415688001
-0,121607242	-0,467439956
0,094554478	-0,403897264
0,233420309	-0,269140129
0,285055486	-0,111178375
0,261113519	0,02952663
0,186635623	0,126885647
0,091088815	0,17108734
0,000792563	0,166461905
-1,000317025	0,033415238
-0,59987319	0,086633905
-0,760050724	0,065346438
-0,603777126	-0,254356997
-0,75848915	0,201742799
-0,657148873	-0,150071133
-0,737140451	0,160028453
-0,624238124	-0,173234556
-0,75030475	0,169293822
-0,637949139	-0,171458595
-0,416257908	-0,385488188
-0,833496837	0,254195275
-0,735135706	-0,140210326
-0,705945718	0,15608413
-0,717621713	0,037566348
-0,712951315	0,084973461
-0,575832384	-0,220600696
-0,349392333	-0,397989482
-0,860243067	0,259195793
-0,655902773	-0,003678317
-0,737638891	0,101471327
-0,601194088	-0,217937348
-0,759522365	0,187174939
-0,652106973	-0,161555992
-0,739157211	0,164622397
-0,627608439	-0,170549863
-0,748956624	0,168219945
-0,636495013	-0,171735492
-0,415042013	-0,385116979
-0,161385138	-0,458705709
-0,935445945	0,283482284
-0,625821622	-0,013392913
-0,470267267	-0,260507263
-0,811893093	0,204202905
-0,675242763	0,018318838
-0,520512035	-0,256174788
-0,791795186	0,202469915
-0,683281926	0,019012034
-0,526899077	-0,258863624
-0,296897849	-0,407495985
-0,881240861	0,262998394
-0,774942412	-0,152617565
-0,527909207	-0,425966314
-0,230824472	-0,534898081
0,038532634	-0,49885233
0,228825734	-0,363714718
-1,091530294	0,245485887
-0,563387883	0,001805645
-0,428897049	-0,223982863
-0,236368612	-0,341785795
-0,905452555	0,236714318
-0,637818978	0,005314273
-0,486868132	-0,251088744
-0,805252747	0,200435498
-0,677898901	0,019825801
-0,72884044	0,09206968
-0,708463824	0,063172128
-0,563701358	-0,235374712
-0,774519457	0,194149885
-0,666294741	-0,16225387
-0,441482455	-0,389830838
-0,823407018	0,255932335
-0,670637193	-0,002372934
-0,508735093	-0,270058307
-0,278615348	-0,408738351
-0,888553861	0,26349534
-0,644578456	-0,005398136
-0,487720372	-0,261933966
-0,265893896	-0,394157963
-0,044416176	-0,40591761
0,12861075	-0,326263854
-1,0514443	0,230505542
-0,57942228	0,007797783
-0,768231088	0,096880887
-0,692707565	0,061247645
-0,722916974	0,075500942
-0,579617277	-0,231786074
-0,768153089	0,19271443
-0,692738764	0,022914228
-0,535647152	-0,259680692
-0,785741139	0,203872277
-0,678712177	-0,159353525
-0,452079844	-0,39259355
-0,819168062	0,25703742
-0,725382695	-0,132318786
-0,498363334	-0,390715355
-0,222469992	-0,496289004
-0,911012003	0,298515601
-0,635595199	-0,019406241
-0,475289855	-0,268986822
-0,809884058	0,207594729
-0,698549776	-0,166181629
-0,464425178	-0,405717949
-0,814229929	0,262287179
-0,723729618	-0,126353715
-0,499493023	-0,385520671
-0,800202791	0,254208268
-0,709837428	-0,126882832
-0,488723312	-0,380365924
-0,804510675	0,25214637
-0,67819573	-0,000858548
-0,728721708	0,100343419
-0,593965866	-0,215227685
-0,762413654	0,186091074
-0,695034539	0,02556357
-0,538451677	-0,258585502
-0,784619329	0,203434201
-0,67768437	-0,159237739
-0,451345026	-0,39209443
-0,186184448	-0,478529777
0,049911731	-0,43815641
0,213195479	-0,313034179
-1,085278192	0,225213672
-0,565888723	0,009914531
-0,434041242	-0,218820446
-0,242343166	-0,339920036
-0,903062734	0,235968014
-0,638774907	0,005612794
-0,744490037	0,097754882
-0,702203985	0,060898047
-0,719118406	0,075640781
-0,712352638	0,069743688
-0,56928548	-0,231935853
-0,772285808	0,192774341
-0,691085677	0,022890264
-0,53438122	-0,25903767
-0,302514659	-0,410621117
-0,878994136	0,264248447
-0,773734922	-0,150768835
-0,690506031	0,160307534
-0,588907597	-0,154368687
-0,764436961	0,161747475
-0,694225216	0,03530101
-0,541731568	-0,250861319
-0,783307373	0,200344527
-0,675451414	-0,161061108
-0,448918632	-0,392587008
-0,820432547	0,257034803
-0,726342657	-0,132826569
-0,498889792	-0,391485255
-0,22256214	-0,497084711
-0,910975144	0,298833884
-0,811874663	-0,137276306
-0,562114222	-0,429079857
-0,775154311	0,271631943
-0,689938275	-0,008652777
-0,72402469	0,103461111
-0,591643209	-0,210979432
-0,763342717	0,184391773
-0,653897174	-0,165199339
-0,738441131	0,166079736
-0,627647154	-0,169155853
-0,409349495	-0,37961731
-0,159258693	-0,452248954
0,059862975	-0,407412682
-1,02394519	0,262965073
-0,883384373	-0,209724621
-0,587482276	-0,512744461
-0,241388745	-0,624678701
-0,903444502	0,34987148
-0,826566414	-0,095475476
-0,590000284	-0,403187927
-0,287125045	-0,542422938
-0,885149982	0,316969175
-0,799501656	-0,11316342
-0,562355891	-0,405804861
-0,775057644	0,262321945
-0,693972587	-0,11065838
-0,722410965	0,144263352
-0,606737674	-0,179324239
-0,389390937	-0,378981491
-0,844243625	0,251592596
-0,742262194	-0,146487077
-0,703095123	0,158594831
-0,597790225	-0,160705978
-0,76088391	0,164282391
-0,695646436	0,034287044
-0,721741426	0,086285183
-0,71130343	0,065485927
-0,715478628	0,073805629
-0,713808549	0,070477748
-0,570685596	-0,231960331
-0,340936921	-0,40456409
-0,097286424	-0,443843477
0,103599709	-0,376235612
0,229230023	-0,244499182
0,27201449	-0,094127369
-1,108805796	0,137650948
-0,897752784	-0,338907598
-0,546729077	-0,616670888
-0,781308369	0,346668355
-0,687476652	-0,038667342
-0,725009339	0,115466937
-0,709996264	0,053813225
-0,716001494	0,07847471
-0,57555102	-0,226759818
-0,769779592	0,190703927
-0,661314061	-0,162976852
-0,437407945	-0,388388032
-0,177074826	-0,470138083
0,053478365	-0,428134873
-1,021391346	0,271253949
-0,591443462	-0,00850158
-0,763422615	0,103400632
-0,694630954	0,058639747
-0,551375424	-0,233286174
-0,77944983	0,193314469
-0,669707659	-0,164860935
-0,443033447	-0,393177374
-0,822786621	0,25727095
-0,670885351	-0,00290838
-0,731645859	0,101163352
-0,707341656	0,059534659
-0,717063338	0,076186136
-0,575442591	-0,228923871
-0,769822964	0,191569549
-0,692070815	0,023372181
-0,723171674	0,090651128
-0,585870923	-0,220373813
-0,357112377	-0,401832467
-0,11067242	-0,448237626
-0,955731032	0,27929505
-0,838073605	-0,170028175
-0,56892467	-0,464450855
-0,246602407	-0,580552517
0,044803178	-0,539860876
-1,017921271	0,31594435
-0,899997906	-0,167050802
-0,617178088	-0,486957772
-0,753128765	0,294783109
-0,698748494	-0,017913244
-0,720500602	0,107165297
-0,711799759	0,057133881
-0,715280096	0,077146448
-0,713887961	0,069141421
-0,570211419	-0,233007705
-0,340157597	-0,405170423
-0,096451604	-0,44399256
-0,961419358	0,277597024
-0,841717522	-0,173594005
-0,570267715	-0,468618453
-0,771892914	0,287447381
-0,691242834	-0,014978952
-0,519352973	-0,287881138
-0,279555805	-0,426530854
-0,04185007	-0,435985771
-0,983259972	0,274394308
-0,857035302	-0,184764315
-0,577441104	-0,483235
-0,769023558	0,293294
-0,692390577	-0,0173176
-0,723043769	0,10692704
-0,592284081	-0,207952957
-0,366954718	-0,39495788
-0,120902434	-0,446949876
0,086894101	-0,388042879
-1,03475764	0,255217152
-0,586096944	-0,002086861
-0,765561222	0,100834744
-0,693775511	0,059666102
-0,551135829	-0,232163967
-0,779545668	0,192865587
-0,669600943	-0,165240421
-0,732159623	0,166096169
-0,622879781	-0,166630761
-0,750848088	0,166652304
-0,637305468	-0,173683484
-0,745077813	0,169473393
-0,701968875	0,032210643
-0,546380602	-0,256307462
-0,312726273	-0,413345912
-0,874909491	0,265338365
-0,771066559	-0,148306639
-0,691573376	0,159322656
-0,723370649	0,036270938
-0,71065174	0,085491625
-0,715739304	0,06580335
-0,713704278	0,07367866
-0,714518289	0,070528536
-0,714192685	0,071788586
-0,571501874	-0,231117749
-0,77139925	0,1924471
-0,6914403	0,02302116
-0,534703092	-0,259080038
-0,786118763	0,203632015
-0,685552495	0,018547194
-0,528438774	-0,260125131
-0,788624491	0,204050052
-0,684550204	0,018379979
-0,527610147	-0,259851297
-0,788955941	0,203940519
-0,681182723	-0,160587582
-0,727526911	0,164235033
-0,708989236	0,034305987
-0,716404306	0,086277605
-0,713438278	0,065488958
-0,568408674	-0,235603703
-0,77263653	0,194241481
-0,690945388	0,022303408
-0,723621845	0,091078637
-0,710551262	0,063568545
-0,565446377	-0,23590841
-0,773821449	0,194363364
-0,69047142	0,022254654
-0,533660141	-0,259275031
-0,786535944	0,203710012
-0,679251322	-0,159794768
-0,452313098	-0,393144553
-0,819074761	0,257257821
-0,725399947	-0,13211396
-0,709840021	0,152845584
-0,60061665	-0,167773365
-0,75975334	0,167109346
-0,644256277	-0,176898233
-0,418875477	-0,392145168
-0,832449809	0,256858067
-0,735405082	-0,137767793
-0,503800745	-0,398865555
-0,798479702	0,259546222
-0,710663062	-0,122136752
-0,715734775	0,148854701
-0,603500309	-0,173164337
-0,758599876	0,169265735
-0,69656005	0,032293706
-0,72137598	0,087082518
-0,583078752	-0,222367679
-0,766768499	0,188947071
-0,6932926	0,024421171
-0,536670845	-0,25875695
-0,304367062	-0,41132362
-0,878253175	0,264529448
-0,64869873	-0,005811779
-0,490686323	-0,263896444
-0,803725471	0,205558578
-0,693054789	-0,165265669
-0,722778084	0,166106268
-0,710888766	0,033557493
-0,553698459	-0,258851812
-0,778520616	0,203540725
-0,688591754	0,01858371
-0,724563299	0,092566516
-0,710174681	0,062973394
